,Unnamed: 0,name,trackID,popularity,album,artist,artist_popularity,release_date,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,Is hit
2985,2985.0,Futsal Shuffle 2020,2Ec33AVlkTTq8BHFgBTdQs,64,Futsal Shuffle 2020,Lil Uzi Vert,90,2019-12-12,198912,0.0327,0.881,0.457,0.0,0.231,-8.191,0.156,136.97,4,1
2986,2986.0,Lights Up,4jAIqgrPjKLTY9Gbez25Qb,77,Fine Line,Harry Styles,94,2019-12-13,172213,0.0392,0.575,0.621,0.0045,0.141,-8.165,0.032,101.987,4,1
2987,2987.0,Falling,1ZMiCix7XSAbfAJlEZWMCp,84,Fine Line,Harry Styles,94,2019-12-13,240133,0.839,0.567,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,4,1
2988,2988.0,It's the Most Wonderful Time of the Year,1IcR6RlgvDczfvoWJSSY2A,38,The Andy Williams Christmas Album,Andy Williams,62,1963,151000,0.871,0.234,0.526,2.34e-06,0.122,-11.656,0.0411,201.739,3,1
2989,2989.0,The Box,0nbXyq5TXYPCO7pr3N8S4I,80,Please Excuse Me for Being Antisocial,Roddy Ricch,84,2019-12-06,196652,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,1
2990,2990.0,Golden,45S5WTQEGOB1VHr1Q4FuPl,84,Fine Line,Harry Styles,94,2019-12-13,208906,0.21,0.448,0.838,0.000131,0.131,-5.257,0.0557,139.863,4,1
2991,2991.0,Cherry,2IOFZdYYkFxEHVz1w34PoL,76,Fine Line,Harry Styles,94,2019-12-13,259186,0.615,0.53,0.512,0.00453,0.129,-9.261,0.0259,95.946,4,1
2992,2992.0,Own It (feat. Ed Sheeran & Burna Boy),4QPEwDdOMhY7rNS05mTyMR,70,Heavy Is The Head,Stormzy,77,2019-12-13,216706,0.00838,0.817,0.781,5.21e-06,0.123,-4.178,0.112,104.0,4,1
2993,2993.0,She,6SQLk9HSNketfgs2AyIiMs,76,Fine Line,Harry Styles,94,2019-12-13,362653,0.000532,0.535,0.521,0.371,0.19,-5.942,0.0272,140.026,3,1
2994,2994.0,To Be So Lonely,5JiH89mHrv9oWHlD0T326z,74,Fine Line,Harry Styles,94,2019-12-13,192080,0.618,0.758,0.436,1.61e-05,0.335,-7.269,0.0418,104.959,4,1
2995,2995.0,"Sunflower, Vol. 6",6iYMfxznTBlcVOgRHab2W0,75,Fine Line,Harry Styles,94,2019-12-13,221826,0.000564,0.566,0.846,0.000795,0.121,-6.904,0.035,160.02,4,1
2996,2996.0,Fine Line,6VzcQuzTNTMFnJ6rBSaLH9,78,Fine Line,Harry Styles,94,2019-12-13,377960,0.172,0.306,0.347,0.00013,0.0485,-8.5,0.0334,120.996,4,1
2997,2997.0,Treat People With Kindness,03mMSLEJCPoGJwQhHpN5y0,72,Fine Line,Harry Styles,94,2019-12-13,197346,0.128,0.653,0.869,2.2e-05,0.046,-3.725,0.0382,122.017,4,1
2998,2998.0,Canyon Moon,5IhzJOXNE7ki0IIJbZbnGq,73,Fine Line,Harry Styles,94,2019-12-13,189786,0.328,0.603,0.621,3.49e-05,0.119,-7.14,0.0267,94.022,4,1
2999,2999.0,Let Me Know (I Wonder Why Freestyle),3wwo0bJvDSorOpNfzEkfXx,76,Let Me Know (I Wonder Why Freestyle),Juice WRLD,95,2019-12-07,215380,0.172,0.635,0.537,0.0,0.418,-7.895,0.0832,125.028,4,1
3000,3000.0,Roses - Imanbek Remix,24Yi9hE78yPEbZ4kxyoXAI,80,Roses (Imanbek Remix),SAINt JHN,76,2019-10-09,176840,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,1
3001,3001.0,Like It's Christmas,1OjmlSFuzYflWjSMTCyTJv,48,Like It's Christmas,Jonas Brothers,80,2019-11-08,200880,0.0183,0.725,0.571,0.0,0.0519,-6.007,0.102,146.035,4,1
3002,3002.0,Step Into Christmas,6sBWmE23q6xQHlnEZ8jYPT,47,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),Elton John,88,1973-10-05,272393,0.102,0.526,0.925,8.9e-06,0.305,-5.584,0.0363,140.308,4,1
3003,3003.0,Liberdade Provisória - Ao Vivo,1vG3YuKRYqPwTmNmYgqkpg,2,Liberdade Provisória (Ao Vivo),Henrique & Juliano,86,2019-12-06,187985,0.627,0.668,0.684,0.0,0.923,-5.937,0.0527,108.138,4,1
3004,3004.0,I'll Be Home,0lTurWECr2XL607eJAj1A3,47,Title (Expanded Edition),Meghan Trainor,80,2015-01-09,219653,0.318,0.542,0.37,4.84e-06,0.108,-7.779,0.0257,84.796,4,1
3005,3005.0,Sigues Con El,7sQKy5vlPQllr0k9IjYJv3,70,Sigues Con El,Dímelo Flow,78,2019-12-13,226532,0.11,0.883,0.668,0.000529,0.0734,-2.957,0.113,87.972,4,1
3006,3006.0,"Merry Christmas, Happy Holidays",2il7ZxLzVhPxMHNidnsa3I,0,Home For Christmas,*NSYNC,71,1998,252906,0.0999,0.655,0.942,0.0,0.878,-3.984,0.0481,105.007,4,1
3007,3007.0,Suicidal,1iSqfoUFnQwV0QW1EfUit8,74,Melly vs. Melvin,YNW Melly,79,2019-11-22,222997,0.334,0.735,0.369,0.0,0.126,-9.682,0.0688,140.004,4,1
3008,3008.0,It's Beginning To Look Like Christmas,44mYhOVgerj2qPjkGDVA6n,32,White Christmas,Bing Crosby,59,1945-01-01,166000,0.77,0.473,0.212,0.0,0.136,-15.018,0.0496,96.94,4,1
3009,3009.0,This Christmas,7MSYSOobsombc1mbDWFxtD,31,Donny Hathaway,Donny Hathaway,62,1971,231173,0.292,0.634,0.645,0.0,0.246,-9.2,0.0376,93.047,4,1
3010,3010.0,Sleigh Ride,4ukUoXLuFzMixyZyabSGc4,45,Ella Wishes You A Swinging Christmas (Expanded Edition),Ella Fitzgerald,71,1960-01-01,175986,0.764,0.508,0.287,0.0,0.153,-12.472,0.0523,154.759,4,1
3011,3011.0,All I Want (For Christmas),4Day5xkFhvHLwXykznyRLA,0,LP1,Liam Payne,71,2019-12-06,181144,0.811,0.581,0.257,0.0,0.514,-10.079,0.0355,140.007,4,1
3012,3012.0,Last Christmas,5xDrO9DEDJGUQGfyoHvgDJ,53,Christmas Kisses,Ariana Grande,93,2013-01-01,203653,0.125,0.504,0.8,0.0,0.109,-2.763,0.0391,205.945,4,1
3013,3013.0,Cozy Little Christmas,02FaKXXL7KUtRc7K0k54tL,44,Cozy Little Christmas,Katy Perry,88,2018-11-15,182520,0.128,0.774,0.608,0.0,0.0895,-6.264,0.128,137.494,4,1
3014,3014.0,Shake Up Christmas,1NghHeg0wE32eBYrQBVQXL,45,"Save Me, San Francisco (Golden Gate Edition)",Train,77,2010-12-01,232213,0.0031,0.458,0.831,0.0,0.337,-2.187,0.0654,81.531,4,1
3015,3015.0,Happy Xmas (War Is Over),3zZqro4MGeFOR40HxFEPlv,3,These Are Special Times,Céline Dion,78,1998,254706,0.451,0.347,0.6,0.0,0.279,-5.254,0.0303,172.062,4,1
3016,3016.0,All I Want for Christmas Is You,0xPaZrF25ltzvz1a2Pm5DQ,27,Christmas,Michael Bublé,78,2011-10-14,171826,0.42,0.503,0.465,0.0,0.101,-8.077,0.0274,141.793,4,1
3017,3017.0,Hot (Remix) [feat. Gunna and Travis Scott],4ea9w8c4ROqiZpJVhfBA3m,67,So Much Fun (Deluxe),Young Thug,90,2019-12-20,279906,0.188,0.845,0.631,0.0,0.0806,-8.206,0.216,111.983,4,1
3018,3018.0,Make It To Christmas,6RS6rcjnWrdfVuu2U2W2dj,42,Make It To Christmas,Alessia Cara,80,2019-11-08,211013,0.13,0.522,0.522,0.0,0.438,-7.87,0.0383,77.072,4,1
3019,3019.0,Hop Off A Jet (feat. Travis Scott),3RZftiuTcLOqpsd8ZlwNhr,57,So Much Fun (Deluxe),Young Thug,90,2019-12-20,174066,0.0115,0.823,0.476,0.0,0.213,-8.951,0.242,144.998,4,1
3020,3020.0,Psycho,3CYH422oy1cZNoo0GTG1TK,75,‘The ReVe Festival’ Finale,Red Velvet,80,2019-12-23,210560,0.193,0.664,0.666,0.0,0.0854,-2.203,0.0446,139.987,4,1
3021,3021.0,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,7h0d2h0fUmzbs7zeFigJPn,66,JACKBOYS,JACKBOYS,71,2019-12-27,244873,0.0567,0.559,0.491,0.0,0.0992,-6.406,0.0346,153.131,4,1
3022,3022.0,OUT WEST (feat. Young Thug),6gi6y1xwmVszDWkUqab1qw,77,JACKBOYS,JACKBOYS,71,2019-12-27,157712,0.0104,0.802,0.591,0.0,0.196,-4.895,0.225,139.864,4,1
3023,3023.0,GANG GANG,6uJONCdr2rC65BNmCnTBWK,66,JACKBOYS,JACKBOYS,71,2019-12-27,244760,0.071,0.859,0.6,0.0,0.353,-4.63,0.301,123.017,4,1
3024,3024.0,WHAT TO DO? (feat. Don Toliver),4AO1XhrgJczQ9bNVxdfKQe,67,JACKBOYS,JACKBOYS,71,2019-12-27,250141,0.0695,0.643,0.594,1.46e-05,0.115,-5.191,0.0312,118.037,4,1
3025,3025.0,Had Enough (feat. Quavo & Offset),2jrAaawDRCn1JjeouxAyDN,0,Had Enough (feat. Quavo & Offset),Don Toliver,83,2019-12-27,157133,0.262,0.748,0.789,0.0,0.13,-4.579,0.103,147.957,4,1
3026,3026.0,Trampoline,4HBvwhhYo7YiYXkUDrOHzS,0,Melt (Deluxe),SHAED,66,2019-12-27,184280,0.56,0.619,0.459,0.0,0.137,-5.782,0.0334,126.803,4,1
3027,3027.0,GATTI,40mjsnRjCpycdUw3xhS20g,75,JACKBOYS,JACKBOYS,71,2019-12-27,181144,0.135,0.594,0.676,0.0,0.163,-5.808,0.344,143.477,4,1
3028,3028.0,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",7ntUbTIwmwOD6ygCMRZT6e,54,MONTANA,French Montana,81,2019-12-06,201270,0.288,0.774,0.836,2.44e-05,0.0824,-2.323,0.152,112.014,4,1
3029,3029.0,Say So,3Dv1eDb0MEgF93GpLXlucZ,80,Hot Pink,Doja Cat,94,2019-11-07,237893,0.264,0.787,0.673,3.35e-06,0.0904,-4.583,0.159,110.962,4,1
3030,3030.0,JACKBOYS,62zKJrpbLxz6InR3tGyr7o,54,JACKBOYS,JACKBOYS,71,2019-12-27,46836,0.9,0.413,0.13,0.82,0.111,-25.166,0.0336,123.342,1,1
3031,3031.0,Never Seen the Rain,2grAr8pWMuLWn8ZYEE9wDV,55,Never Seen the Rain,Tones And I,78,2019-07-15,200755,0.44,0.491,0.461,0.0,0.232,-5.646,0.0424,87.808,4,1
3032,3032.0,SENTADÃO,4lKuzrdZrJuCAedbIslF3A,63,SENTADÃO,PEDRO SAMPAIO,80,2019-11-22,143448,0.178,0.68,0.869,0.0,0.223,-1.94,0.0589,173.997,4,1
3033,3033.0,Perreo en La Luna,0RDgqtvOHLwcI6yz9bjsZV,65,The Academy,Rich Music LTD,69,2019-10-11,218586,0.268,0.711,0.757,0.0,0.367,-4.188,0.29,174.013,4,1
3034,3034.0,"Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3,74,"Alone, Pt. II",Alan Walker,85,2019-12-27,179052,0.536,0.67,0.668,0.0,0.133,-4.306,0.0422,88.033,4,1
3035,3035.0,Maniac,7hpJ9tATWb2vztlq99hERP,23,Maniac,Conan Gray,84,2019-10-25,185786,0.00122,0.623,0.647,0.0,0.354,-5.438,0.04,107.987,4,1
3036,3036.0,Cheirosa - Ao Vivo,2PWjKmjyTZeDpmOUa3a5da,62,Cheirosa (Ao Vivo),Jorge & Mateus,83,2019-10-11,181930,0.24,0.528,0.87,0.0,0.333,-3.123,0.0851,152.37,4,1
3037,3037.0,Yummy,41L3O37CECZt3N7ziG2z7l,69,Yummy,Justin Bieber,96,2020-01-03,210426,0.366,0.687,0.514,0.0,0.116,-6.612,0.0897,145.921,4,1
3038,3038.0,Mean It,5ACkb3CikcSZPF0h7FSZAp,0,~how i'm feeling~,Lauv,83,2020-01-02,232853,0.0407,0.746,0.45,0.0,0.172,-8.543,0.0872,95.998,4,1
3039,3039.0,3 Nights,0uI7yAKUf52Cn7y3sYyjiX,71,"Don't Forget About Me, Demos",Dominic Fike,79,2018-10-16,177666,0.223,0.815,0.518,0.0,0.104,-6.594,0.0897,151.891,4,1
3040,3040.0,A Gente Fez Amor - Ao Vivo,3tv697PZNnaQN0Mn2zGhS5,61,O Embaixador in Cariri (Ao Vivo),Gusttavo Lima,85,2019-12-05,237516,0.366,0.794,0.937,4.15e-06,0.962,-2.44,0.0336,134.012,4,1
3041,3041.0,FML,6lruHh1jF7ezgbLv72xYmf,70,Living Facts,Arizona Zervas,72,2018-06-03,223000,0.113,0.822,0.575,0.0,0.106,-5.95,0.0934,100.087,4,1
3042,3042.0,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",1DEkGXICCGLjDF7C65KBFw,0,~how i'm feeling~,Lauv,83,2020-01-02,198973,0.482,0.806,0.558,0.0,0.0618,-6.46,0.0683,95.016,4,1
3043,3043.0,i'm so tired...,6H568VnZWTitazwFTwVSd8,0,~how i'm feeling~,Lauv,83,2020-01-02,162582,0.176,0.599,0.733,0.0,0.242,-7.058,0.203,102.211,4,1
3044,3044.0,GOODMORNINGTOKYO!,0Q2n5yzl2XRqYbV77tZNYp,71,GOODMORNINGTOKYO!,TOKYO’S REVENGE,65,2019-10-18,150115,0.0408,0.907,0.539,0.0,0.253,-7.782,0.36,124.918,4,1
3045,3045.0,"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,75,"All I Want (From ""High School Musical: The Musical: The Series"")",Olivia Rodrigo,91,2019-11-27,177322,0.0902,0.376,0.43,0.0,0.0912,-6.585,0.0328,77.599,3,1
3046,3046.0,Infeliz,4z6wo6PJG4Fve45OXK6D9m,72,Historias de un Capricornio,Arcangel,87,2019-12-20,221103,0.366,0.713,0.798,4.3e-06,0.246,-3.147,0.219,176.073,4,1
3047,3047.0,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,77,Life Is Good (feat. Drake),Future,91,2020-01-10,237735,0.0706,0.676,0.609,0.0,0.152,-5.831,0.481,142.037,4,1
3048,3048.0,Rare,7HMmFQsKsljwTw8bS7lu19,64,Rare,Selena Gomez,86,2020-01-10,220589,0.208,0.838,0.545,8.01e-05,0.103,-6.713,0.0706,114.998,4,1
3049,3049.0,Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,79,Rare,Selena Gomez,86,2020-01-10,206458,0.556,0.488,0.343,0.0,0.21,-8.985,0.0436,102.819,4,1
3050,3050.0,Good News,3ClBKQkKoaUQ6UOhe2xlJK,56,Good News,Mac Miller,88,2020-01-09,342040,0.853,0.794,0.32,0.134,0.112,-12.92,0.173,174.088,4,1
3051,3051.0,You should be sad,2usxQITOSDqvkYiI0oIwao,0,You should be sad,Halsey,87,2020-01-10,205473,0.143,0.591,0.585,0.0,0.109,-6.35,0.0277,110.94,4,1
3052,3052.0,Eleven,1ToprX3cpBiXoAe5eNSk74,64,Eleven,Khalid,90,2020-01-09,206360,0.112,0.701,0.396,0.0209,0.223,-10.182,0.119,129.004,4,1
3053,3053.0,Trampoline (with ZAYN),2ez6qvOTHKeI3ss80NGqnI,66,Melt (Deluxe),SHAED,66,2019-12-27,184280,0.56,0.619,0.459,0.0,0.137,-5.782,0.0334,126.803,4,1
3054,3054.0,Look At Her Now,7eOkHIcaoUhngxxypM5Ajr,65,Rare,Selena Gomez,86,2020-01-10,162595,0.114,0.753,0.564,0.0273,0.359,-7.908,0.252,77.342,5,1
3055,3055.0,Muévelo,4VgYtXCVJ7IbWAZ5ryfvEQ,69,Muévelo,Nicky Jam,87,2020-01-08,194892,0.415,0.594,0.808,1.39e-05,0.565,-2.409,0.0489,188.09,4,1
3056,3056.0,Morado,3mQ6SLdxxaL52Yte7KF2Ks,66,Morado,J Balvin,93,2020-01-09,200666,0.137,0.881,0.696,4.13e-05,0.0927,-3.838,0.0797,97.002,4,1
3057,3057.0,Sum 2 Prove,2u3EyuCqqV31woqGvO9LBz,70,Sum 2 Prove,Lil Baby,93,2020-01-10,205760,0.0174,0.823,0.552,0.0,0.122,-7.57,0.324,124.038,4,1
3058,3058.0,Vulnerable,11OwAR3GlBj9E35Cznf7Lj,53,Rare,Selena Gomez,86,2020-01-10,192172,0.132,0.695,0.573,0.000137,0.156,-8.882,0.167,100.031,4,1
3059,3059.0,Dance Again,5sK3o66yupTNIK6gWgzGjf,53,Rare,Selena Gomez,86,2020-01-10,170498,0.0447,0.784,0.552,0.0,0.192,-7.261,0.0871,111.984,4,1
3060,3060.0,Ring,11Ey4yJVeWEsA73KjACkVY,53,Rare,Selena Gomez,86,2020-01-10,148776,0.565,0.873,0.51,3.13e-06,0.0738,-5.35,0.0661,110.953,4,1
3061,3061.0,Crowded Room (feat. 6LACK),2C0hTkdEoikhKzDCJl32QZ,54,Rare,Selena Gomez,86,2020-01-10,186459,0.764,0.724,0.415,2.51e-06,0.103,-8.408,0.0518,89.999,4,1
3062,3062.0,High Fashion (feat. Mustard),07KXEDMj78x68D884wgVEm,73,Please Excuse Me for Being Antisocial,Roddy Ricch,84,2019-12-06,220486,0.269,0.831,0.499,0.0,0.3,-8.442,0.114,97.956,4,1
3063,3063.0,People You Know,63mdJr3NMY3wReOkNE6c6W,55,Rare,Selena Gomez,86,2020-01-10,194900,0.0881,0.695,0.62,5.43e-05,0.111,-8.082,0.0521,150.032,4,1
3064,3064.0,Let Me Get Me,0uFForNKQPvgSCnxlZIhQy,48,Rare,Selena Gomez,86,2020-01-10,189145,0.249,0.826,0.571,1.66e-05,0.215,-9.263,0.0426,121.06,4,1
3065,3065.0,A Sweeter Place (feat. Kid Cudi),4bb94wZVF1cX66vQjNeJTX,50,Rare,Selena Gomez,86,2020-01-10,263305,0.109,0.583,0.777,0.000509,0.108,-6.991,0.185,190.054,4,1
3066,3066.0,Diamonds (with Normani),0PQsrLxPbOBBwwmXCnGvcF,55,Diamonds (with Normani),Megan Thee Stallion,87,2020-01-10,199301,0.188,0.785,0.753,1.01e-06,0.265,-3.841,0.0873,94.012,4,1
3067,3067.0,Cut You Off,4OtHGdb0KqEbaWb6edUnR9,49,Rare,Selena Gomez,86,2020-01-10,182016,0.3,0.855,0.294,9.22e-05,0.091,-8.676,0.286,139.745,4,1
3068,3068.0,Kinda Crazy,59iGOjPSOcPLGl3vqEStUp,47,Rare,Selena Gomez,86,2020-01-10,212436,0.484,0.691,0.446,0.00495,0.183,-10.304,0.0472,93.03,4,1
3069,3069.0,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,83,Music To Be Murdered By,Eminem,95,2020-01-17,210800,0.145,0.808,0.745,0.0,0.292,-5.26,0.342,165.995,4,1
3070,3070.0,Good News,1DWZUa5Mzf2BwzpHtgbHPY,75,Circles,Mac Miller,88,2020-01-17,342040,0.853,0.794,0.32,0.134,0.112,-12.92,0.173,174.088,4,1
3071,3071.0,You should be sad,7lidXGPXPYLNThITAOTlkK,73,Manic,Halsey,87,2020-01-17,205473,0.143,0.591,0.585,0.0,0.109,-6.35,0.0277,110.94,4,1
3072,3072.0,Black Swan,24NuEDgyRIljwSyY0lsr7b,24,Black Swan,BTS,96,2020-01-17,198260,0.137,0.719,0.758,0.0,0.129,-5.167,0.0851,147.023,4,1
3073,3073.0,Those Kinda Nights (feat. Ed Sheeran),0VSzREd1OjEWJ9tXoFHRQH,65,Music To Be Murdered By,Eminem,95,2020-01-17,177693,0.028,0.794,0.637,0.0,0.0919,-6.29,0.339,103.868,4,1
3074,3074.0,Darkness,5SiZJoLXp3WOl3J4C8IK0d,64,Music To Be Murdered By,Eminem,95,2020-01-17,337146,0.00998,0.671,0.623,7.55e-06,0.643,-7.161,0.308,75.055,4,1
3075,3075.0,What A Man Gotta Do,4wNIkl5XGiAACjFBlDWuSd,70,What A Man Gotta Do,Jonas Brothers,80,2020-01-17,180644,0.00839,0.852,0.698,1.03e-06,0.0773,-7.206,0.0629,113.039,4,1
3076,3076.0,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",0GQ5bFTVFFKpwNPc7KwQnB,65,Music To Be Murdered By,Eminem,95,2020-01-17,234653,0.0614,0.68,0.82,0.0,0.597,-4.197,0.151,140.033,4,1
3077,3077.0,Unaccommodating (feat. Young M.A),0q2vG0UVuy6ajjcpkQHdZM,64,Music To Be Murdered By,Eminem,95,2020-01-17,216600,0.0169,0.852,0.752,0.0,0.394,-5.793,0.0597,89.95,4,1
3078,3078.0,Blue World,2hwOoMtWPtTSSn6WHV7Vp5,75,Circles,Mac Miller,88,2020-01-17,209440,0.389,0.742,0.553,0.0,0.0694,-8.98,0.419,84.931,4,1
3079,3079.0,Leaving Heaven (feat. Skylar Grey),5CpsIb7SMFHjmAG8RvIWfq,63,Music To Be Murdered By,Eminem,95,2020-01-17,265946,0.175,0.661,0.748,0.0,0.254,-4.809,0.206,171.983,3,1
3080,3080.0,Circles,4jXl6VtkFFKIt3ycUQc5LT,68,Circles,Mac Miller,88,2020-01-17,170360,0.896,0.61,0.0316,0.00461,0.108,-15.186,0.0486,151.964,4,1
3081,3081.0,In Too Deep,7Dj2wqPYXfSRFwa6qyOztr,62,Music To Be Murdered By,Eminem,95,2020-01-17,194706,0.0387,0.72,0.767,0.0,0.202,-5.839,0.214,88.966,4,1
3082,3082.0,Me Gusta,5Xhqh4lwJPtMUTsdBztN1a,68,Me Gusta,Shakira,86,2020-01-13,190570,0.0559,0.775,0.696,0.00184,0.157,-5.184,0.0681,92.007,4,1
3083,3083.0,Premonition - Intro,7ccTcabbJlCJiIqtrSSwBk,61,Music To Be Murdered By,Eminem,95,2020-01-17,173893,0.0258,0.847,0.637,0.000648,0.382,-5.193,0.367,165.979,4,1
3084,3084.0,I Can See,3R8CyhJfVjvgIROd5RSGhQ,60,Circles,Mac Miller,88,2020-01-17,220853,0.391,0.699,0.503,0.0126,0.0996,-9.922,0.0882,114.86,4,1
3085,3085.0,Hand Me Downs,2Yv2mHzr5AQavVdwQjEokV,66,Circles,Mac Miller,88,2020-01-17,298440,0.474,0.677,0.33,0.000871,0.064,-11.198,0.149,68.985,4,1
3086,3086.0,No Regrets (feat. Don Toliver),1lO9CZo6eDrOy0S7khgryG,62,Music To Be Murdered By,Eminem,95,2020-01-17,200946,0.0048,0.756,0.747,0.00536,0.588,-5.407,0.046,134.935,4,1
3087,3087.0,Complicated,3WfSNAoj2D8C9noPSGZZFM,62,Circles,Mac Miller,88,2020-01-17,232211,0.136,0.831,0.36,0.00217,0.0703,-8.073,0.052,75.014,4,1
3088,3088.0,Lock It Up (feat. Anderson .Paak),1qwMkkRiD5jqLeUUjfgblh,63,Music To Be Murdered By,Eminem,95,2020-01-17,170226,0.0949,0.848,0.745,0.0,0.0796,-3.052,0.221,137.024,4,1
3089,3089.0,Marsh,34d7sGX6WUqq8f04e7CSNF,60,Music To Be Murdered By,Eminem,95,2020-01-17,200573,0.0134,0.871,0.493,0.000241,0.385,-6.356,0.205,144.989,4,1
3090,3090.0,Stepdad,3QVHSV8YKYq4L8tI5rnFgj,60,Music To Be Murdered By,Eminem,95,2020-01-17,213413,0.018,0.779,0.805,0.0,0.321,-3.121,0.178,145.68,4,1
3091,3091.0,Kein Wort,1hoLUVBx0ixX3kn0EX0P5n,58,Kein Wort,Juju,67,2020-01-16,162093,0.462,0.746,0.592,1.17e-05,0.187,-6.861,0.0914,160.065,4,1
3092,3092.0,Without Me,6FZDfxM3a3UCqtzo5pxSLZ,76,Manic,Halsey,87,2020-01-17,201660,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,0.0705,136.041,4,1
3093,3093.0,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",5mZXWEH2eh8zMZGCxT5aW0,59,Music To Be Murdered By,Eminem,95,2020-01-17,286960,0.14,0.458,0.966,0.0,0.11,-2.107,0.384,183.586,4,1
3094,3094.0,Never Love Again,40YbWniIEmqy6s58fYXLUh,65,Music To Be Murdered By,Eminem,95,2020-01-17,177546,0.1,0.747,0.899,0.0,0.486,-5.125,0.246,92.029,4,1
3095,3095.0,Woods,3Qa944OTMZkg8DHjET8JQv,67,Circles,Mac Miller,88,2020-01-17,286386,0.135,0.779,0.362,0.206,0.111,-10.847,0.0474,85.011,4,1
3096,3096.0,Farewell,74gykWHknHDrg4eMdcmdRq,60,Music To Be Murdered By,Eminem,95,2020-01-17,247733,0.00487,0.89,0.664,0.0,0.257,-6.625,0.106,93.007,4,1
3097,3097.0,Everybody,1OuN92HcVG6NVpWbeESNB3,62,Circles,Mac Miller,88,2020-01-17,256506,0.0333,0.875,0.599,0.0143,0.113,-9.077,0.138,152.061,4,1
3098,3098.0,Alfred - Interlude,4EmunTy7kNBYQivOa8F6b8,57,Music To Be Murdered By,Eminem,95,2020-01-17,30133,0.878,0.429,0.231,0.0,0.279,-20.43,0.402,74.545,5,1
3099,3099.0,Little Engine,4qNWEOMyexn7b8Icyk29t9,59,Music To Be Murdered By,Eminem,95,2020-01-17,177293,0.0234,0.769,0.811,0.0,0.0451,-4.162,0.228,155.081,4,1
3100,3100.0,Mean It,2uiOyiRxtNix52dpeaDQPM,0,~how i'm feeling~,Lauv,83,2020-01-16,232853,0.0407,0.746,0.45,0.0,0.172,-8.543,0.0872,95.998,4,1
3101,3101.0,Graveyard,2ufmtcIFdFpuUYBPXK5f67,67,Manic,Halsey,87,2020-01-17,181805,0.231,0.667,0.583,4.48e-05,0.181,-5.127,0.0747,92.043,4,1
3102,3102.0,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",3CJbxqRQ0JNCqboWDNUUeX,59,Music To Be Murdered By,Eminem,95,2020-01-17,303000,0.0454,0.635,0.543,0.000678,0.272,-5.941,0.067,98.743,4,1
3103,3103.0,Still Learning,2Mfv5HaqnI18Q9JRv9hqnn,56,Manic,Halsey,87,2020-01-17,211784,0.0396,0.708,0.661,0.000244,0.113,-6.543,0.0546,102.046,4,1
3104,3104.0,Surf,1kwnxJNVl7cwcU98RvMBaR,69,Circles,Mac Miller,88,2020-01-17,330506,0.754,0.828,0.182,0.0706,0.15,-13.066,0.166,147.279,4,1
3105,3105.0,Break My Stride,1mCsF9Tw4AkIZOjvZbZZdT,71,I Don't Speak The Language,Matthew Wilder,62,1983-03-19,184480,0.195,0.917,0.588,0.0,0.0914,-11.047,0.0607,110.077,4,1
3106,3106.0,me & ur ghost,4yJiXq86uM56uIfIZgE440,0,me & ur ghost,blackbear,86,2020-01-16,200400,0.0638,0.755,0.631,0.0,0.0929,-6.128,0.0261,100.026,4,1
3107,3107.0,That's On Me,0udOCZp7yk0Ml92C0k8H8D,60,Circles,Mac Miller,88,2020-01-17,217868,0.591,0.583,0.499,0.0104,0.33,-10.086,0.0261,155.199,3,1
3108,3108.0,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,77,Where the Light Is,Surfaces,77,2019-01-06,158571,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,4,1
3109,3109.0,Once A Day,26G5nmIx7Yvq79bIIluyZV,61,Circles,Mac Miller,88,2020-01-17,160266,0.947,0.762,0.054,0.0,0.124,-16.735,0.0503,96.838,4,1
3110,3110.0,Big Drip,4qOesAYiMiMFiZrn2wfkl6,50,Big Drip,Ufo361,76,2020-01-17,173784,0.0413,0.791,0.537,0.000284,0.129,-6.763,0.31,158.915,4,1
3111,3111.0,Hands,6CrnvqCxBKVWahSiQwOesM,57,Circles,Mac Miller,88,2020-01-17,199981,0.0459,0.739,0.627,0.0,0.159,-8.608,0.171,74.962,4,1
