,Unnamed: 0,name,trackID,popularity,album,artist,artist_popularity,release_date,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,year,Is hit,Pop,Rock,Country,R&B,Hiphop
6506,6506,Triumph For Love,7GWDPWC4chMQqV0AIWetvW,6,Triumph For Love,Trenton Duguay,1,2022-03-25,106971,0.39,0.579,0.601,0.928,0.632,-9.181,0.0242,100.925,4,2022,0,0,0,0,0,0
6507,6507,Smooth And Riot,6sUH0cVLzZUgsnFfOVz1qs,6,Smooth And Riot,Frank Hayden,1,2022-03-21,114938,0.136,0.658,0.712,0.841,0.124,-11.309,0.0332,94.022,4,2022,0,0,0,0,0,0
6508,6508,Blame It On Me,6jJdeB6uHSU4nJy7HHD986,6,Blame It On Me,Country Of Destruction,1,2022-02-27,161935,0.0442,0.531,0.384,0.0069,0.264,-10.932,0.0283,85.933,4,2022,0,0,0,0,0,0
6509,6509,Who Else,2bW2kDiVb5xe0wlxVu52WE,0,Who Else?,Champ Tha Great,10,2019-01-01,177266,0.693,0.789,0.469,0.000699,0.124,-11.124,0.0577,129.965,4,2019,0,0,0,0,0,0
6510,6510,Humble,1CrKXY9xYMoM1KY1Yswycq,0,Who Else?,Champ Tha Great,10,2019-01-01,216528,0.128,0.588,0.506,0.0,0.101,-9.53,0.474,160.569,4,2019,0,0,0,0,0,0
6511,6511,Flex,6IEXq5gA6AqOmqt3SPhpF1,0,Who Else?,Champ Tha Great,10,2019-01-01,112613,0.0425,0.602,0.425,0.000257,0.198,-13.127,0.28,143.103,4,2019,0,0,0,0,0,0
6512,6512,I Don't Need,0G2je3UlQnOBuERSvGbhX2,0,Who Else?,Champ Tha Great,10,2019-01-01,211461,0.208,0.847,0.387,1.61e-06,0.177,-9.607,0.159,110.004,4,2019,0,0,0,0,0,0
6513,6513,Distance,5gRA7soV8amKiMImQbNDvF,0,Who Else?,Champ Tha Great,10,2019-01-01,183693,0.735,0.522,0.331,2.25e-06,0.1,-13.986,0.278,75.568,4,2019,0,0,0,0,0,0
6514,6514,My Vibe,7rtgM1l2ywlUiJFtrio69o,0,Who Else?,Champ Tha Great,10,2019-01-01,186096,0.607,0.493,0.51,0.000267,0.168,-9.02,0.635,83.333,5,2019,0,0,0,0,0,0
6515,6515,MMM,5yD56CbSZalW2SEKBZtctH,0,Who Else?,Champ Tha Great,10,2019-01-01,166112,0.0743,0.537,0.484,2.4e-05,0.571,-11.574,0.457,160.075,3,2019,0,0,0,0,0,0
6516,6516,Smoke N Vibe,4UnakwP6sE5Ci8ZlIoHWrr,0,Who Else?,Champ Tha Great,10,2019-01-01,170684,0.793,0.598,0.347,0.0,0.11,-13.321,0.263,67.517,4,2019,0,0,0,0,0,0
6517,6517,Too Much,2h8cHVgj82dEc8ZS0oKRII,0,Who Else?,Champ Tha Great,10,2019-01-01,149681,0.279,0.625,0.501,0.000393,0.286,-9.951,0.0903,162.064,4,2019,0,0,0,0,0,0
6518,6518,OMW,70ftPfkJQ4eEFbc3UHxJlA,0,Who Else?,Champ Tha Great,10,2019-01-01,181603,0.0776,0.787,0.268,0.0151,0.336,-7.807,0.0506,125.022,4,2019,0,0,0,0,0,0
6519,6519,Judge Me,56Zwp9SFHQUmYrkPzMXgBv,0,Who Else?,Champ Tha Great,10,2019-01-01,125283,0.139,0.686,0.493,0.0,0.116,-13.518,0.204,76.387,4,2019,0,0,0,0,0,0
6520,6520,Lotta Stress,2iTpGPUiw9uvhi7rZ3Djr3,0,Who Else?,Champ Tha Great,10,2019-01-01,155794,0.0646,0.777,0.269,1.15e-05,0.0929,-16.67,0.148,130.017,3,2019,0,0,0,0,0,0
6521,6521,Go Crazy,4m6VwntcNxwrVCrHI3bqL1,0,Who Else?,Champ Tha Great,10,2019-01-01,195213,0.127,0.709,0.316,0.0161,0.0708,-14.807,0.194,126.842,4,2019,0,0,0,0,0,0
6522,6522,Mild And Steps,4h2FmnmhH5dPiu82hjH1sl,5,Mild And Steps,He Loves You're Over Me,1,2022-03-08,111140,0.012,0.431,0.634,0.926,0.667,-11.82,0.0322,148.995,4,2022,0,0,0,0,0,0
6523,6523,INTRO,14XWAix2FseC4eNVJTfOtU,1,FOR THE RECORD,Tracie Hendrix,3,2021-10-24,153391,0.163,0.65,0.488,0.0,0.139,-8.582,0.486,63.929,3,2021,0,0,0,0,0,0
6524,6524,DEATH OF ME,7egOUcBMCILLBt0VpKPGZY,1,FOR THE RECORD,Tracie Hendrix,3,2021-10-24,193044,0.0261,0.658,0.609,0.0,0.143,-9.077,0.117,120.018,4,2021,0,0,0,0,0,0
6525,6525,ATY,5K2J2GQxQVGLgOxjIiftSs,0,FOR THE RECORD,Tracie Hendrix,3,2021-10-24,257410,0.0526,0.49,0.546,0.0,0.119,-9.194,0.296,92.855,4,2021,0,0,0,0,0,0
6526,6526,FEEL ME,4UF7yIFdFYt1m1r3s3gcpf,0,FOR THE RECORD,Tracie Hendrix,3,2021-10-24,158302,0.093,0.729,0.688,0.0,0.132,-5.988,0.123,90.481,4,2021,0,0,0,0,0,0
6527,6527,LAST CHANCE,2lEbUWynI7orOpNjQg5HnW,1,FOR THE RECORD,Tracie Hendrix,3,2021-10-24,167053,0.126,0.546,0.489,5.53e-06,0.221,-7.694,0.375,127.127,4,2021,0,0,0,0,0,0
6528,6528,MY SIDE,2HQDpQeE4VXV33TRD3MVOc,1,FOR THE RECORD,Tracie Hendrix,3,2021-10-24,188160,0.228,0.412,0.551,0.0,0.0826,-6.823,0.26,81.845,4,2021,0,0,0,0,0,0
6529,6529,WELCOME HOME,0iDyESbyt0Ph6H1QKvl1hR,0,FOR THE RECORD,Tracie Hendrix,3,2021-10-24,186880,0.119,0.567,0.594,0.0,0.161,-9.361,0.591,86.91,4,2021,0,0,0,0,0,0
6530,6530,Images Of Something Broken,4zqhaQaiccrpjLUSY5WvRM,5,Images Of Something Broken,Friends Of My Life,5,2022-03-07,112625,0.423,0.478,0.639,0.986,0.283,-9.924,0.0287,147.035,4,2022,0,0,0,0,0,0
6531,6531,MOST WANTED,1mhzqzkpB5cXzFypI0iePJ,6,MOST WANTED,Shir,2,2022-04-07,178768,0.00581,0.42,0.821,2.5e-06,0.71,-5.912,0.0449,108.703,3,2022,0,0,0,0,0,0
6532,6532,Smooth And Soul,3qZEIPb4OEgl1J9vX1pPE4,6,Smooth And Soul,Susan Lott,1,2022-03-25,117420,0.517,0.774,0.311,0.887,0.097,-14.052,0.037,91.997,4,2022,0,0,0,0,0,0
6533,6533,An Elephant's Journey,5grJhzyJa2RzaGDGWoOaWj,6,An Elephant's Journey,Staff With Honor,1,2022-02-27,161935,0.538,0.59,0.464,0.923,0.427,-12.04,0.0295,86.009,4,2022,0,0,0,0,0,0
6534,6534,Children Without Teeth,6z6pi7eqQ4KiPEe4AdWoGv,5,Children Without Teeth,Slaves And Spiders,1,2022-03-01,145060,0.0238,0.654,0.922,0.909,0.282,-8.797,0.0482,96.02,4,2022,0,0,0,0,0,0
6535,6535,One More Chance,1LdfLyi9rdDqAHKbP7qzlr,6,One More Chance,MarcoMoney,11,2022-04-15,111157,0.000435,0.544,0.657,0.0,0.0776,-8.773,0.165,95.245,4,2022,0,0,0,0,0,0
6536,6536,Time For A Break,4DRy0KFs8pmsXSP7zymOCr,5,Time For A Break,Turtles Of Greatness,1,2022-03-02,130797,0.287,0.605,0.367,0.779,0.442,-15.876,0.0291,106.077,4,2022,0,0,0,0,0,0
6537,6537,Compass,2hXK487BJGx4CLveX77hR4,5,Compass,Roy F. Bush,5,2021-11-25,121341,0.458,0.43,0.3,0.0,0.077,-17.542,0.0375,123.506,4,2021,0,0,0,0,0,0
6538,6538,She Hates I'm Walking Away,1xSCau8A5bguJlemIaEkJM,6,She Hates I'm Walking Away,Blissful And Kiss,1,2022-03-08,112601,0.519,0.64,0.994,0.928,0.118,-9.033,0.0519,147.0,4,2022,0,0,0,0,0,0
6539,6539,Contact High,66P4ZM1vzkP7hAOUiXk5oT,0,Anemone,Jeremy Abbott,11,2022-04-01,234307,0.0665,0.809,0.353,0.000158,0.073,-17.222,0.294,164.998,4,2022,0,0,0,0,0,0
6540,6540,Not Alone,0YN6NnHtPO9I2qoPkLVZTX,0,Anemone,Jeremy Abbott,11,2022-04-01,224995,0.00508,0.691,0.341,0.00192,0.145,-16.584,0.0609,174.002,4,2022,0,0,0,0,0,0
6541,6541,Karma Farmer,1vMdi0lQs3Qrgpa1Ee1ns7,0,Anemone,Jeremy Abbott,11,2022-04-01,225999,0.00231,0.775,0.363,0.00225,0.0718,-16.396,0.0553,89.991,4,2022,0,0,0,0,0,0
6542,6542,More than Blood,6nl567TdGlcePgxE3pxAg9,0,Anemone,Jeremy Abbott,11,2022-04-01,204635,0.025,0.777,0.367,0.262,0.118,-17.275,0.0746,147.979,4,2022,0,0,0,0,0,0
6543,6543,Gonna Come Around,3PCWF7bZaj7HP2XJXcRFZm,0,Anemone,Jeremy Abbott,11,2022-04-01,258530,0.000569,0.763,0.314,0.00142,0.265,-16.598,0.0497,79.005,4,2022,0,0,0,0,0,0
6544,6544,When I Wake Up,0lhVjGdWEgRDyWMTt8IA0s,0,Anemone,Jeremy Abbott,11,2022-04-01,236800,0.0492,0.702,0.291,3.38e-06,0.422,-18.506,0.0652,149.926,4,2022,0,0,0,0,0,0
6545,6545,Take Me Up,11BjwFVzPDrfq1DnLQSjXJ,0,Anemone,Jeremy Abbott,11,2022-04-01,158400,0.13,0.77,0.264,1.72e-05,0.0998,-22.648,0.0655,149.977,4,2022,0,0,0,0,0,0
6546,6546,Your Worth It,5vBYR7XOnM8WnIQ9N5lo3N,0,Anemone,Jeremy Abbott,11,2022-04-01,87000,0.0847,0.725,0.425,0.386,0.161,-10.421,0.155,80.021,4,2022,0,0,0,0,0,0
6547,6547,Cheat Code,40NVQsGM2voKRkpoc7CXhI,0,Anemone,Jeremy Abbott,11,2022-04-01,217135,0.068,0.733,0.257,1.15e-06,0.192,-20.515,0.0755,169.966,4,2022,0,0,0,0,0,0
6548,6548,Psychadelics,2voBzgiQX6te7AGS8RmC4F,3,Anemone,Jeremy Abbott,11,2022-04-01,246000,0.0152,0.799,0.516,0.000441,0.0751,-11.196,0.0587,160.045,4,2022,0,0,0,0,0,0
6549,6549,Strong Enough To Shine,0YDRZSZ8SSfs4VIdWH4OTW,0,Anemone,Jeremy Abbott,11,2022-04-01,194181,0.0608,0.519,0.0789,1.18e-06,0.155,-21.47,0.0475,109.616,4,2022,0,0,0,0,0,0
6550,6550,Let Yourself Be Happy,0HXsEmCGEFFLgnRK2ZBVy4,0,Anemone,Jeremy Abbott,11,2022-04-01,205567,0.512,0.611,0.153,0.000313,0.211,-24.82,0.031,175.777,3,2022,0,0,0,0,0,0
6551,6551,System,1kimn9rtE0CXHkL6NfjiWC,0,Anemone,Jeremy Abbott,11,2022-04-01,196521,0.0193,0.716,0.245,0.198,0.0984,-11.52,0.0454,138.016,4,2022,0,0,0,0,0,0
6552,6552,LAME BITCHES,4q4xvyQsA8T9UrMWAIP1h9,5,LAME BITCHES,Big Dame,4,2022-04-05,128104,0.0275,0.886,0.386,7.44e-06,0.115,-10.177,0.375,134.99,4,2022,0,0,0,0,0,0
6553,6553,You're Not the Victim,51WB1DiMaXrYolZyg7MNWm,2,Stuck (EP),Brian Russie,1,2022-04-03,240723,0.7,0.438,0.531,0.00184,0.129,-6.171,0.0335,82.731,3,2022,0,0,0,0,0,0
6554,6554,Stuck,2oJbA8xcDhBAZnv9KYoEFw,2,Stuck (EP),Brian Russie,1,2022-04-03,275500,0.394,0.423,0.603,5.54e-06,0.111,-6.138,0.043,169.638,4,2022,0,0,0,0,0,0
6555,6555,Take Me Home,0sVnwtYHVjWi1aEDRMwKFz,1,Stuck (EP),Brian Russie,1,2022-04-03,187374,0.805,0.55,0.46,0.00165,0.081,-9.386,0.0251,85.037,4,2022,0,0,0,0,0,0
6556,6556,Hanging On To a Dream,66w6sJ7XApAdU5IBmueuEP,2,Stuck (EP),Brian Russie,1,2022-04-03,228437,0.807,0.393,0.519,0.0,0.101,-8.535,0.0386,85.204,1,2022,0,0,0,0,0,0
6557,6557,Steal Away,5xigzo8QimJt9C5qOMWan5,5,Steal Away,Corner Store,3,2022-04-01,120126,0.000855,0.321,0.819,0.221,0.113,-6.247,0.258,193.472,4,2022,0,0,0,0,0,0
6558,6558,No And Power,2oCvuvqG0XCOHWZH5oyWeF,5,No And Power,He's Going To Hell,1,2022-03-07,112652,0.559,0.42,0.694,0.9,0.338,-11.432,0.0331,147.037,4,2022,0,0,0,0,0,0
6559,6559,Vday Special,2Q9Pa2GhxzRXgPgHlrxfux,2,Vday Special,Clay Presley,15,2020-02-15,210024,0.481,0.416,0.438,0.0,0.0445,-5.124,0.238,204.229,4,2020,0,0,0,0,0,0
6560,6560,Take It Off,1tlV8YXMB5J4uJ2Spxv1Il,2,Vday Special,Clay Presley,15,2020-02-15,248633,0.739,0.72,0.487,0.000109,0.0978,-5.71,0.0983,119.905,4,2020,0,0,0,0,0,0
6561,6561,Category 5,394Kzn0HxlL6tMIg20SZ7o,3,Vday Special,Clay Presley,15,2020-02-15,166739,0.632,0.688,0.538,1.41e-05,0.0922,-4.959,0.251,138.036,4,2020,0,0,0,0,0,0
6562,6562,Tired Of His Name,6euQjD88CWYn8USle5BODw,5,Tired Of His Name,Change Of My Ways,1,2022-03-07,139260,0.765,0.681,0.352,0.759,0.505,-13.293,0.051,100.039,4,2022,0,0,0,0,0,0
6563,6563,Trap Soul Louie - Instrumental,6eZtsN2K3kz9YqcA1KxRhm,0,"Skeemz Beat Pack, Vol. 2 (Instrumental)",Louie Skeemz,15,2020-04-29,214185,0.465,0.905,0.355,0.722,0.152,-11.096,0.169,134.972,4,2020,0,0,0,0,0,0
6564,6564,Absoloutely - Instrumental,15k9howtZicxZHTHEpPDlS,0,"Skeemz Beat Pack, Vol. 2 (Instrumental)",Louie Skeemz,15,2020-04-29,200930,0.291,0.568,0.461,0.843,0.176,-6.233,0.0439,171.947,4,2020,0,0,0,0,0,0
6565,6565,Dig That - Instrumental,6QllOsIEyvDaknFcm5CcmL,0,"Skeemz Beat Pack, Vol. 2 (Instrumental)",Louie Skeemz,15,2020-04-29,157241,0.00536,0.61,0.735,0.728,0.165,-7.147,0.171,174.012,4,2020,0,0,0,0,0,0
6566,6566,Trap Czar - Instrumental,333TyMr3f4POQNyYPxOSyG,0,"Skeemz Beat Pack, Vol. 2 (Instrumental)",Louie Skeemz,15,2020-04-29,213333,0.139,0.835,0.472,0.885,0.155,-9.493,0.0488,134.977,4,2020,0,0,0,0,0,0
6567,6567,Flashmen - Instrumental,1hldY168Sb1dMKgEQDMby4,0,"Skeemz Beat Pack, Vol. 2 (Instrumental)",Louie Skeemz,15,2020-04-29,210410,0.117,0.782,0.613,0.921,0.581,-5.99,0.0843,146.221,4,2020,0,0,0,0,0,0
6568,6568,Sellatano - Instrumental,50Z5ABX7ei0yz6yq5tRKJ3,0,"Skeemz Beat Pack, Vol. 2 (Instrumental)",Louie Skeemz,15,2020-04-29,140000,0.0165,0.641,0.935,0.969,0.6,-5.495,0.212,167.989,4,2020,0,0,0,0,0,0
6569,6569,Freakd You - Instrumental,63yNc4KbSDgFCfUYeBgt6z,2,"Skeemz Beat Pack, Vol. 2 (Instrumental)",Louie Skeemz,15,2020-04-29,175818,0.291,0.859,0.354,0.00306,0.0935,-6.628,0.123,141.993,4,2020,0,0,0,0,0,0
6570,6570,Cultured Music for Cozy Thunderstorms,7tEhFlqjmBfpE8Ne4PsVSW,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,115205,0.906,0.647,0.186,0.811,0.161,-13.703,0.0536,73.738,4,2022,0,0,0,0,0,0
6571,6571,Thrilling Backdrops for Rainy Aprils,3n9dCD2OCXsUhWxNseNLwp,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,125217,0.982,0.523,0.111,0.946,0.107,-18.702,0.0402,135.744,4,2022,0,0,0,0,0,0
6572,6572,Background for Calming Fridays,4UZJwSOdWUQPLe3MXlpyrN,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,139354,0.94,0.672,0.143,0.918,0.126,-15.039,0.0476,117.098,4,2022,0,0,0,0,0,0
6573,6573,Big Band with Tenor Sax Soundtrack for Calming Fridays,3efthZjDbMZccRL10My3g3,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,130908,0.949,0.535,0.165,0.908,0.101,-14.086,0.0371,131.437,4,2022,0,0,0,0,0,0
6574,6574,Easy Thrilling Thursdays,2y6gzlXJ5ytbIf9ZdWjLOo,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,134999,0.948,0.496,0.0914,0.904,0.099,-20.161,0.0402,123.31,4,2022,0,0,0,0,0,0
6575,6575,Cheerful Chill Tuesday,3zx9SSi2U6rRM6xUrGOKMj,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,139354,0.886,0.549,0.142,0.846,0.102,-17.367,0.0378,123.441,4,2022,0,0,0,0,0,0
6576,6576,Vibrant Moods for Chill Tuesday,2JoStvV5KOdnQRn11yO8bG,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,128953,0.964,0.655,0.122,0.897,0.115,-17.537,0.0508,133.641,4,2022,0,0,0,0,0,0
6577,6577,Peaceful Jazz Big Band - Vibe for Chill Tuesday,00kI5KHj8tn0DbbPVqkNcu,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,137142,0.983,0.41,0.099,0.954,0.112,-18.939,0.0444,58.435,4,2022,0,0,0,0,0,0
6578,6578,Dashing Ambience for Cozy Wednesday,1SGFNWQPqKyMZby5gjcDEt,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,134999,0.959,0.596,0.109,0.833,0.109,-18.467,0.0361,109.474,5,2022,0,0,0,0,0,0
6579,6579,Spirited Ambiance for Thrilling Thursdays,0bMTzzgsbIPpcN7vGnh9hk,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,135000,0.942,0.499,0.15,0.709,0.111,-14.812,0.0324,102.99,3,2022,0,0,0,0,0,0
6580,6580,Chilled Music for Calming Fridays,7tdSwnRSNJeX1Cwrsk3WoB,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,115205,0.968,0.592,0.173,0.878,0.11,-14.542,0.0367,76.249,4,2022,0,0,0,0,0,0
6581,6581,Cultured Backdrops for Chill Tuesday,4pj7QNrwt8jt3JoAiwLJkb,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,121689,0.847,0.577,0.278,0.8,0.0584,-12.53,0.0479,141.912,4,2022,0,0,0,0,0,0
6582,6582,Background for Rainy Aprils,0TqLBjzD55nj2GfGchMlCc,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,137142,0.942,0.605,0.175,0.834,0.112,-16.491,0.0382,125.687,4,2022,0,0,0,0,0,0
6583,6583,Big Band with Tenor Sax Soundtrack for Chill Tuesday,4uuY9FVA9PRMubck5VIk9x,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,113683,0.967,0.656,0.195,0.909,0.107,-16.953,0.0432,75.949,4,2022,0,0,0,0,0,0
6584,6584,Funky Thrilling Thursdays,7E8QphcjWcHpn1PjAbNg3D,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,128953,0.944,0.572,0.157,0.92,0.126,-17.661,0.0557,134.025,4,2022,0,0,0,0,0,0
6585,6585,Spirited Cozy Thunderstorms,2bqkoFjuvmnKOJtFocjQzL,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,141638,0.974,0.547,0.146,0.92,0.107,-17.182,0.0394,115.257,4,2022,0,0,0,0,0,0
6586,6586,Laid-back Moods for Cozy Wednesday,51ItyJBVNNcanrOfKdPb7T,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,139354,0.948,0.684,0.199,0.933,0.107,-18.513,0.0514,123.452,4,2022,0,0,0,0,0,0
6587,6587,Easy Jazz Big Band - Vibe for Cozy Thunderstorms,45KfMFWtXN3PSoXgaveUfK,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,120006,0.919,0.514,0.206,0.893,0.106,-17.129,0.0591,75.812,4,2022,0,0,0,0,0,0
6588,6588,Wicked Ambience for Rainy Aprils,6G3y0PyQzXSqXhiqsNT4oC,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,112213,0.966,0.702,0.144,0.954,0.107,-16.733,0.0339,77.057,4,2022,0,0,0,0,0,0
6589,6589,Dashing Ambiance for Rainy Aprils,637FkiU11CwUadeAPXn9cW,0,Big Band Ballad with Vibraphone - Ambiance for Thrilling Thursdays,Office Music Radio,9,2022-04-03,143999,0.982,0.578,0.189,0.916,0.108,-14.932,0.0453,119.058,4,2022,0,0,0,0,0,0
6590,6590,RnBeats,22ATJX9s0lJ797nmy68IOV,1,Beats,Durf,3,2022-03-27,174264,0.447,0.364,0.42,0.643,0.0837,-13.81,0.046,84.024,4,2022,0,0,0,0,0,0
6591,6591,Mm Train,5xMH9dWOIFzL2U33TPo2oc,1,Beats,Durf,3,2022-03-27,105324,0.0287,0.685,0.822,0.661,0.206,-8.994,0.0677,85.01,4,2022,0,0,0,0,0,0
6592,6592,Reflex,5u5CohXPy6YwP0jsx6GJHi,1,Beats,Durf,3,2022-03-27,107297,0.609,0.478,0.453,0.868,0.117,-12.125,0.0379,172.088,4,2022,0,0,0,0,0,0
6593,6593,Heart Strings,3fpa3wcwLVexhDHOK8XShy,1,Beats,Durf,3,2022-03-27,155456,0.922,0.618,0.491,0.848,0.123,-8.857,0.0373,147.058,4,2022,0,0,0,0,0,0
6594,6594,Tambourine Dog,4LZgxfwfN6NbMAyNcChkFi,0,Beats,Durf,3,2022-03-27,162097,0.111,0.748,0.343,0.648,0.126,-13.792,0.0379,84.985,4,2022,0,0,0,0,0,0
6595,6595,Swan,3SPLkkbEDBeQuKiqVEcs7N,1,Beats,Durf,3,2022-03-27,138366,0.44,0.751,0.262,0.882,0.0978,-16.225,0.0564,85.001,4,2022,0,0,0,0,0,0
6596,6596,Fluffy (Jordan Kyle on guitar),6kiZdSWQ1Q2fBxCdfxEWM4,1,Beats,Durf,3,2022-03-27,108296,0.71,0.649,0.458,0.901,0.108,-14.348,0.0305,118.518,4,2022,0,0,0,0,0,0
6597,6597,Ain't Shit Changed,0vxqSCS5PROOFvEihKsU4B,1,2 ILL,Illegal Siegel,2,2022-03-23,225542,0.278,0.717,0.682,0.0771,0.107,-8.665,0.118,83.022,4,2022,0,0,0,0,0,0
6598,6598,FEELZ,2pb229GvI4nXTzgxcxApGU,0,2 ILL,Illegal Siegel,2,2022-03-23,226829,0.431,0.708,0.378,0.0287,0.0869,-11.521,0.14,164.023,4,2022,0,0,0,0,0,0
6599,6599,Know It,3TcpLi4RVZoVVNc4NO4tZW,0,2 ILL,Illegal Siegel,2,2022-03-23,116190,0.536,0.531,0.521,0.0406,0.0996,-6.961,0.0487,126.042,4,2022,0,0,0,0,0,0
6600,6600,Sand on my Feet,7EnsbvgcKM79AHVS1ZNySf,1,2 ILL,Illegal Siegel,2,2022-03-23,147096,0.255,0.737,0.541,0.0144,0.0783,-8.66,0.0401,124.104,4,2022,0,0,0,0,0,0
6601,6601,Pass Some Time,4syHeGITh0xiSkbiryNtfZ,0,2 ILL,Illegal Siegel,2,2022-03-23,176202,0.5,0.679,0.392,3.7e-06,0.0944,-13.707,0.452,158.667,4,2022,0,0,0,0,0,0
6602,6602,Issues,3ToSHNojWCgZaG8ItFyVeT,0,2 ILL,Illegal Siegel,2,2022-03-23,158873,0.114,0.841,0.376,7.49e-06,0.158,-10.321,0.161,141.983,4,2022,0,0,0,0,0,0
6603,6603,Legend,14EVelqeerAy2DxM5MpUpC,0,2 ILL,Illegal Siegel,2,2022-03-23,137579,0.221,0.649,0.63,6.21e-05,0.0855,-10.283,0.109,156.882,4,2022,0,0,0,0,0,0
6604,6604,Losin' my Mind,2kA4SPfqP8iSqJaH64DyUY,1,2 ILL,Illegal Siegel,2,2022-03-23,199024,0.13,0.625,0.714,0.0114,0.104,-6.38,0.0561,164.083,4,2022,0,0,0,0,0,0
6605,6605,Paradise Of His Friends,39mlYjLSk7flXRsq65Bg1j,5,Paradise Of His Friends,Michelle Mallett,1,2022-03-21,120032,0.293,0.447,0.348,0.867,0.41,-13.49,0.0311,180.038,4,2022,0,0,0,0,0,0
6606,6606,Leave His Worries,4fi0QpY7gf4fXqUogsfsp3,5,Leave His Worries,Brendan Madison,1,2022-03-09,114206,0.0649,0.537,0.634,0.000154,0.226,-10.934,0.0276,145.033,4,2022,0,0,0,0,0,0
6607,6607,Guilty,5rbYC9MgXH7rCE8AbwFDf8,3,Chat World,Ms. Chat,1,2022-01-14,222275,0.211,0.937,0.573,0.0,0.241,-9.769,0.369,110.011,4,2022,0,0,0,0,0,0
6608,6608,No Love Lost,5piyPUPh4HDQHsIkeasHF4,3,Chat World,Ms. Chat,1,2022-01-14,166086,0.172,0.826,0.695,0.0,0.101,-9.058,0.388,145.161,4,2022,0,0,0,0,0,0
6609,6609,Lonely Nights,4kOMUQybTtEc6B2irvjDty,6,Lonely Nights,Sins The Savior,17,2022-03-04,136835,0.107,0.696,0.591,0.0,0.097,-7.298,0.385,140.129,4,2022,0,0,0,0,0,0
6610,6610,Only Us,5eXL9tQSneC3Y35WH9CtDu,6,Only Us,TRIPLE G 444,13,2022-04-08,186999,0.000216,0.225,0.692,0.00479,0.103,-7.465,0.079,58.858,3,2022,0,0,0,0,0,0
6611,6611,Long Run,1V7jERxQ4BOgfBoUYFOX8Q,0,Only Us,TRIPLE G 444,13,2022-04-08,162799,0.000875,0.674,0.614,0.0,0.221,-8.279,0.06,84.973,4,2022,0,0,0,0,0,0
6612,6612,She Thinks He Got It Going,6fquzJmb4IFXUVWNLtfqEJ,6,She Thinks He Got It Going,Duane Gonzalez,1,2022-03-21,110236,0.303,0.375,0.507,0.904,0.668,-13.816,0.0291,98.032,4,2022,0,0,0,0,0,0
6613,6613,My Liked Wings,3VTftsmEoQTrkE0PfoDJcf,6,My Liked Wings,Commanding The Light,1,2022-02-28,142082,0.708,0.514,0.539,0.697,0.627,-11.899,0.025,98.002,4,2022,0,0,0,0,0,0
6614,6614,Crazy Of Gold,76DO1sXi7NzxSXvSgIJrIA,5,Crazy Of Gold,Preach Puff the Rapper,1,2022-03-09,114206,0.231,0.484,0.905,0.0546,0.275,-8.009,0.0311,145.045,4,2022,0,0,0,0,0,0
6615,6615,My Kind Of Lazy Days,2wk22gacfax1eq5pau4gAN,5,My Kind Of Lazy Days,Money For My Ignorance,1,2022-03-07,112625,0.497,0.567,0.469,0.146,0.518,-9.284,0.0282,146.964,4,2022,0,0,0,0,0,0
6616,6616,The Life (Intro),7eEvUWJqbdH9PPucbSINff,0,CHAKRA GANG,Tyler Hex,1,2022-04-01,162220,0.096,0.675,0.644,0.0,0.135,-6.1,0.191,145.054,5,2022,0,0,0,0,0,0
